#Number	Time
15331	0.000002
15349	0.000001
15359	0.000001
15361	0.000002
15373	0.000001
15377	0.000001
15383	0.000002
15391	0.000001
15401	0.000001
15413	0.000002
15427	0.000002
15439	0.000002
15443	0.000002
15451	0.000001
15461	0.000001
15467	0.000002
15473	0.000001
15493	0.000002
15497	0.000002
15511	0.000001
15527	0.000001
15541	0.000002
15551	0.000002
15559	0.000001
15569	0.000001
15581	0.000001
15583	0.000002
15601	0.000002
15607	0.000002
15619	0.000001
15629	0.000002
15641	0.000001
15643	0.000002
15647	0.000002
15649	0.000002
15661	0.000001
15667	0.000002
15671	0.000002
15679	0.000002
15683	0.000002
15727	0.000002
15731	0.000002
15733	0.000001
15737	0.000001
15739	0.000002
15749	0.000002
15761	0.000001
15767	0.000002
15773	0.000002
15787	0.000002
15791	0.000001
15797	0.000002
15803	0.000001
15809	0.000001
15817	0.000001
15823	0.000002
15859	0.000001
15877	0.000002
15881	0.000002
15887	0.000002
15889	0.000001
15901	0.000001
15907	0.000001
15913	0.000002
15919	0.000002
15923	0.000002
15937	0.000002
15959	0.000001
15971	0.000002
15973	0.000001
15991	0.000002
16001	0.000001
16007	0.000002
16033	0.000002
16057	0.000002
16061	0.000002
16063	0.000001
16067	0.000001
16069	0.000002
16073	0.000002
16087	0.000002
16091	0.000001
16097	0.000002
16103	0.000001
16111	0.000002
16127	0.000002
16139	0.000002
16141	0.000002
16183	0.000002
16187	0.000002
16189	0.000001
16193	0.000002
16217	0.000002
16223	0.000002
16229	0.000002
16231	0.000002
16249	0.000002
16253	0.000002
16267	0.000001
16273	0.000001
16301	0.000002
16319	0.000001
16333	0.000002
16339	0.000002
16349	0.000002
16361	0.000002
16363	0.000002
16369	0.000002
16381	0.000001
16411	0.000001
16417	0.000002
16421	0.000002
16427	0.000002
16433	0.000001
16447	0.000002
16451	0.000002
16453	0.000001
16477	0.000002
16481	0.000002
16487	0.000002
16493	0.000002
16519	0.000002
16529	0.000002
16547	0.000002
16553	0.000001
16561	0.000001
16567	0.000002
16573	0.000002
16603	0.000002
16607	0.000002
16619	0.000002
16631	0.000002
16633	0.000002
16649	0.000001
16651	0.000002
16657	0.000001
16661	0.000002
16673	0.000002
16691	0.000001
16693	0.000002
16699	0.000002
16703	0.000002
16729	0.000002
16741	0.000002
16747	0.000002
16759	0.000002
16763	0.000001
16787	0.000001
16811	0.000002
16823	0.000001
16829	0.000002
16831	0.000001
16843	0.000001
16871	0.000002
16879	0.000002
16883	0.000002
16889	0.000002
16901	0.000001
16903	0.000002
16921	0.000002
16927	0.000001
16931	0.000001
16937	0.000002
16943	0.000002
16963	0.000002
16979	0.000002
16981	0.000001
16987	0.000002
16993	0.000002
17011	0.000002
17021	0.000002
17027	0.000001
17029	0.000002
17033	0.000002
17041	0.000002
17047	0.000002
17053	0.000001
17077	0.000001
17093	0.000002
17099	0.000001
17107	0.000001
17117	0.000001
17123	0.000002
17137	0.000002
17159	0.000001
17167	0.000002
17183	0.000001
17189	0.000002
17191	0.000001
17203	0.000001
17207	0.000001
17209	0.000002
17231	0.000002
17239	0.000002
17257	0.000002
17291	0.000002
17293	0.000002
17299	0.000002
17317	0.000002
17321	0.000002
17327	0.000001
17333	0.000002
17341	0.000002
17351	0.000002
17359	0.000002
17377	0.000002
17383	0.000002
17387	0.000002
17389	0.000002
17393	0.000001
17401	0.000002
17417	0.000001
17419	0.000002
17431	0.000002
17443	0.000001
17449	0.000001
17467	0.000002
17471	0.000002
17477	0.000002
17483	0.000001
17489	0.000002
17491	0.000001
17497	0.000002
17509	0.000002
17519	0.000002
17539	0.000001
17551	0.000002
17569	0.000001
17573	0.000001
17579	0.000002
17581	0.000001
17597	0.000002
17599	0.000002
17609	0.000002
17623	0.000001
17627	0.000001
17657	0.000002
17659	0.000001
17669	0.000002
17681	0.000002
17683	0.000002
17707	0.000002
17713	0.000002
17729	0.000002
17737	0.000002
17747	0.000002
17749	0.000002
17761	0.000002
17783	0.000002
17789	0.000001
17791	0.000002
17807	0.000001
17827	0.000002
17837	0.000001
17839	0.000002
17851	0.000002
17863	0.000002
17881	0.000001
17891	0.000002
17903	0.000002
17909	0.000001
17911	0.000002
17921	0.000002
17923	0.000002
17929	0.000002
17939	0.000002
17957	0.000002
17959	0.000002
17971	0.000002
17977	0.000002
17981	0.000002
17987	0.000001
17989	0.000002
18013	0.000002
18041	0.000002
18043	0.000001
18047	0.000002
18049	0.000002
18059	0.000002
18061	0.000002
18077	0.000002
18089	0.000002
18097	0.000001
18119	0.000001
18121	0.000002
18127	0.000001
18131	0.000001
18133	0.000002
18143	0.000002
18149	0.000002
18169	0.000001
18181	0.000002
18191	0.000002
18199	0.000001
18211	0.000001
18217	0.000002
18223	0.000001
18229	0.000002
18233	0.000002
18251	0.000001
18253	0.000002
18257	0.000002
18269	0.000002
18287	0.000002
18289	0.000002
18301	0.000002
18307	0.000002
18311	0.000002
18313	0.000002
18329	0.000002
18341	0.000002
18353	0.000002
18367	0.000002
18371	0.000002
18379	0.000002
18397	0.000001
18401	0.000001
18413	0.000001
18427	0.000002
18433	0.000002
18439	0.000002
18443	0.000002
18451	0.000001
18457	0.000002
18461	0.000002
18481	0.000002
18493	0.000002
18503	0.000002
18517	0.000002
18521	0.000002
18523	0.000002
18539	0.000002
18541	0.000002
18553	0.000001
18583	0.000002
18587	0.000002
18593	0.000002
18617	0.000002
18637	0.000002
18661	0.000001
18671	0.000002
18679	0.000001
18691	0.000002
18701	0.000002
18713	0.000002
18719	0.000001
18731	0.000002
18743	0.000002
18749	0.000002
18757	0.000002
18773	0.000002
18787	0.000002
18793	0.000001
18797	0.000001
18803	0.000002
18839	0.000002
18859	0.000002
18869	0.000002
18899	0.000002
18911	0.000002
18913	0.000002
18917	0.000002
18919	0.000001
18947	0.000002
18959	0.000002
18973	0.000001
18979	0.000002
19001	0.000002
19009	0.000002
19013	0.000002
19031	0.000001
19037	0.000002
19051	0.000001
19069	0.000002
19073	0.000002
19079	0.000002
19081	0.000002
19087	0.000002
19121	0.000002
19139	0.000001
19141	0.000002
19157	0.000002
19163	0.000001
19181	0.000002
19183	0.000002
19207	0.000002
19211	0.000002
19213	0.000001
19219	0.000002
19231	0.000002
19237	0.000001
19249	0.000002
19259	0.000002
19267	0.000002
19273	0.000002
19289	0.000001
19301	0.000001
19309	0.000002
19319	0.000002
19333	0.000002
19373	0.000001
19379	0.000002
19381	0.000002
19387	0.000002
19391	0.000002
19403	0.000002
19417	0.000002
19421	0.000002
19423	0.000001
19427	0.000002
19429	0.000002
19433	0.000002
19441	0.000002
19447	0.000001
19457	0.000002
19463	0.000002
19469	0.000002
19471	0.000002
19477	0.000002
19483	0.000002
19489	0.000002
19501	0.000002
19507	0.000001
19531	0.000002
19541	0.000002
19543	0.000002
19553	0.000001
19559	0.000002
19571	0.000002
19577	0.000001
19583	0.000002
19597	0.000002
19603	0.000002
19609	0.000002
19661	0.000002
19681	0.000002
19687	0.000001
19697	0.000002
19699	0.000002
19709	0.000002
19717	0.000002
19727	0.000002
19739	0.000001
19751	0.000002
19753	0.000002
19759	0.000001
19763	0.000001
19777	0.000002
19793	0.000001
19801	0.000001
19813	0.000002
19819	0.000002
19841	0.000001
19843	0.000002
19853	0.000002
19861	0.000001
19867	0.000002
19889	0.000002
19891	0.000002
19913	0.000002
19919	0.000002
19927	0.000002
19937	0.000002
19949	0.000002
19961	0.000002
19963	0.000002
19973	0.000002
19979	0.000002
19991	0.000002
19993	0.000001
19997	0.000002
20011	0.000002
20021	0.000002
20023	0.000002
20029	0.000002
20047	0.000001
20051	0.000001
20063	0.000002
20071	0.000001
20089	0.000001
20101	0.000002
20107	0.000002
20113	0.000002
20117	0.000002
20123	0.000001
20129	0.000002
20143	0.000001
20147	0.000001
20149	0.000002
20161	0.000002
20173	0.000002
20177	0.000002
20183	0.000001
20201	0.000002
20219	0.000002
20231	0.000002
20233	0.000001
20249	0.000002
20261	0.000002
20269	0.000002
20287	0.000002
20297	0.000002
20323	0.000001
20327	0.000002
20333	0.000002
20341	0.000002
20347	0.000002
20353	0.000002
20357	0.000002
20359	0.000002
20369	0.000002
20389	0.000002
20393	0.000002
20399	0.000001
20407	0.000002
20411	0.000002
20431	0.000002
20441	0.000002
20443	0.000002
20477	0.000001
20479	0.000002
20483	0.000002
20507	0.000002
20509	0.000001
20521	0.000002
20533	0.000002
20543	0.000002
20549	0.000002
20551	0.000001
20563	0.000002
20593	0.000002
20599	0.000002
20611	0.000002
20627	0.000002
20639	0.000002
20641	0.000001
20663	0.000002
20681	0.000002
20693	0.000002
20707	0.000002
20717	0.000002
20719	0.000002
20731	0.000002
20743	0.000002
20747	0.000002
20749	0.000002
20753	0.000002
20759	0.000001
20771	0.000001
20773	0.000002
20789	0.000002
20807	0.000001
20809	0.000002
20849	0.000002
20857	0.000002
20873	0.000002
20879	0.000002
20887	0.000002
20897	0.000002
20899	0.000002
20903	0.000002
20921	0.000002
20929	0.000002
20939	0.000002
20947	0.000001
20959	0.000001
20963	0.000002
20981	0.000002
20983	0.000002
21001	0.000002
21011	0.000002
21013	0.000002
21017	0.000002
21019	0.000001
21023	0.000002
21031	0.000002
21059	0.000002
21061	0.000001
21067	0.000002
21089	0.000002
21101	0.000002
21107	0.000002
21121	0.000002
21139	0.000002
21143	0.000002
21149	0.000002
21157	0.000002
21163	0.000002
21169	0.000002
21179	0.000002
21187	0.000002
21191	0.000001
21193	0.000002
21211	0.000002
21221	0.000002
21227	0.000002
21247	0.000002
21269	0.000002
21277	0.000002
21283	0.000002
21313	0.000002
21317	0.000002
21319	0.000002
21323	0.000002
21341	0.000002
21347	0.000002
21377	0.000002
21379	0.000002
21383	0.000002
21391	0.000002
21397	0.000002
21401	0.000002
21407	0.000002
21419	0.000001
21433	0.000002
21467	0.000002
21481	0.000002
21487	0.000002
21491	0.000002
21493	0.000001
21499	0.000002
21503	0.000002
21517	0.000002
21521	0.000002
21523	0.000001
21529	0.000002
21557	0.000002
21559	0.000002
21563	0.000002
21569	0.000001
21577	0.000001
21587	0.000002
21589	0.000002
21599	0.000002
21601	0.000002
21611	0.000002
21613	0.000002
21617	0.000002
21647	0.000002
21649	0.000002
21661	0.000002
21673	0.000001
21683	0.000002
21701	0.000002
21713	0.000002
21727	0.000002
21737	0.000002
21739	0.000002
21751	0.000001
21757	0.000002
21767	0.000002
21773	0.000002
21787	0.000002
21799	0.000001
21803	0.000002
21817	0.000002
21821	0.000002
21839	0.000001
21841	0.000002
21851	0.000002
21859	0.000002
21863	0.000002
21871	0.000002
21881	0.000002
21893	0.000002
21911	0.000002
21929	0.000002
21937	0.000002
21943	0.000001
21961	0.000002
21977	0.000002
21991	0.000002
21997	0.000002
22003	0.000002
22013	0.000002
22027	0.000002
22031	0.000001
22037	0.000002
22039	0.000002
22051	0.000002
22063	0.000001
22067	0.000002
22073	0.000002
22079	0.000002
22091	0.000002
22093	0.000002
22109	0.000002
22111	0.000002
22123	0.000002
22129	0.000002
22133	0.000002
22147	0.000002
22153	0.000002
22157	0.000002
22159	0.000002
22171	0.000002
22189	0.000002
22193	0.000002
22229	0.000002
22247	0.000001
22259	0.000002
22271	0.000002
22273	0.000002
22277	0.000002
22279	0.000002
22283	0.000002
22291	0.000002
22303	0.000001
22307	0.000002
22343	0.000002
22349	0.000002
22367	0.000002
22369	0.000002
22381	0.000002
22391	0.000002
22397	0.000002
22409	0.000002
22433	0.000002
22441	0.000001
22447	0.000002
22453	0.000002
22469	0.000002
22481	0.000002
22483	0.000002
22501	0.000002
22511	0.000001
22531	0.000002
22541	0.000002
22543	0.000002
22549	0.000002
22567	0.000002
22571	0.000002
22573	0.000002
22613	0.000002
22619	0.000001
22621	0.000002
22637	0.000002
22639	0.000002
22643	0.000002
22651	0.000002
22669	0.000002
22679	0.000002
22691	0.000001
22697	0.000002
22699	0.000002
22709	0.000002
22717	0.000002
22721	0.000002
22727	0.000002
22739	0.000002
22741	0.000002
22751	0.000001
22769	0.000002
22777	0.000002
22783	0.000002
22787	0.000002
22807	0.000002
22811	0.000002
22817	0.000002
22853	0.000002
22859	0.000002
22861	0.000002
22871	0.000002
22877	0.000001
22901	0.000002
22907	0.000002
22921	0.000002
22937	0.000002
22943	0.000002
22961	0.000002
22963	0.000002
22973	0.000002
22993	0.000002
23003	0.000001
23011	0.000001
23017	0.000002
23021	0.000002
23027	0.000002
23029	0.000002
23039	0.000002
23041	0.000002
23053	0.000002
23057	0.000002
23059	0.000002
23063	0.000002
23071	0.000002
23081	0.000002
23087	0.000002
23099	0.000002
23117	0.000002
23131	0.000002
23143	0.000002
23159	0.000002
23167	0.000001
23173	0.000002
23189	0.000002
23197	0.000002
23201	0.000002
23203	0.000002
23209	0.000002
23227	0.000002
23251	0.000001
23269	0.000002
23279	0.000002
23291	0.000002
23293	0.000002
23297	0.000002
23311	0.000001
23321	0.000002
23327	0.000002
23333	0.000002
23339	0.000002
23357	0.000002
23369	0.000002
23371	0.000002
23399	0.000002
23417	0.000002
23431	0.000002
23447	0.000002
23459	0.000002
23473	0.000002
23497	0.000002
23509	0.000002
23531	0.000002
23537	0.000002
23539	0.000002
23549	0.000002
23557	0.000002
23561	0.000002
23563	0.000002
23567	0.000002
23581	0.000002
23593	0.000002
23599	0.000002
23603	0.000002
23609	0.000002
23623	0.000002
23627	0.000002
23629	0.000002
23633	0.000002
23663	0.000002
23669	0.000002
23671	0.000002
23677	0.000002
23687	0.000002
23689	0.000001
23719	0.000002
23741	0.000002
23743	0.000002
23747	0.000002
23753	0.000002
23761	0.000002
23767	0.000002
23773	0.000002
23789	0.000002
23801	0.000002
23813	0.000002
23819	0.000002
23827	0.000002
23831	0.000002
23833	0.000002
23857	0.000002
23869	0.000002
23873	0.000002
23879	0.000002
23887	0.000002
23893	0.000002
23899	0.000002
23909	0.000002
23911	0.000002
23917	0.000002
23929	0.000002
23957	0.000002
23971	0.000002
23977	0.000002
23981	0.000002
23993	0.000002
24001	0.000002
24007	0.000002
24019	0.000001
24023	0.000002
24029	0.000002
24043	0.000002
24049	0.000002
24061	0.000002
24071	0.000002
24077	0.000002
24083	0.000002
24091	0.000002
24097	0.000002
24103	0.000002
24107	0.000002
24109	0.000002
24113	0.000002
24121	0.000002
24133	0.000002
24137	0.000002
24151	0.000002
24169	0.000002
24179	0.000002
24181	0.000002
24197	0.000002
24203	0.000002
24223	0.000002
24229	0.000002
24239	0.000002
24247	0.000002
24251	0.000002
24281	0.000002
24317	0.000002
24329	0.000002
24337	0.000002
24359	0.000002
24371	0.000002
24373	0.000002
24379	0.000002
24391	0.000002
24407	0.000002
24413	0.000002
24419	0.000002
24421	0.000002
24439	0.000002
24443	0.000002
24469	0.000002
24473	0.000002
24481	0.000002
24499	0.000002
24509	0.000002
24517	0.000002
24527	0.000001
24533	0.000002
24547	0.000002
24551	0.000002
24571	0.000002
24593	0.000002
24611	0.000002
24623	0.000002
24631	0.000002
24659	0.000002
24671	0.000002
24677	0.000002
24683	0.000002
24691	0.000002
24697	0.000002
24709	0.000002
24733	0.000002
24749	0.000002
24763	0.000002
24767	0.000002
24781	0.000002
24793	0.000002
24799	0.000002
24809	0.000002
24821	0.000002
24841	0.000002
24847	0.000002
24851	0.000002
24859	0.000002
24877	0.000002
24889	0.000002
24907	0.000002
24917	0.000002
24919	0.000002
24923	0.000002
24943	0.000002
24953	0.000002
24967	0.000002
24971	0.000002
24977	0.000002
24979	0.000002
24989	0.000002
25013	0.000002
25031	0.000002
25033	0.000002
25037	0.000002
25057	0.000002
25073	0.000002
25087	0.000002
25097	0.000002
25111	0.000002
25117	0.000002
25121	0.000002
25127	0.000002
25147	0.000002
25153	0.000002
25163	0.000002
25169	0.000002
25171	0.000002
25183	0.000002
25189	0.000002
25219	0.000002
25229	0.000002
25237	0.000002
25243	0.000002
25247	0.000002
25253	0.000002
25261	0.000002
25301	0.000002
25303	0.000002
25307	0.000002
25309	0.000002
25321	0.000002
25339	0.000002
25343	0.000002
25349	0.000002
25357	0.000002
25367	0.000002
25373	0.000002
25391	0.000002
25409	0.000002
25411	0.000002
25423	0.000002
25439	0.000002
25447	0.000002
25453	0.000002
25457	0.000002
25463	0.000002
25469	0.000002
25471	0.000002
25523	0.000002
25537	0.000002
25541	0.000002
25561	0.000002
25577	0.000002
25579	0.000002
25583	0.000002
25589	0.000002
25601	0.000002
25603	0.000002
25609	0.000002
25621	0.000002
25633	0.000002
25639	0.000002
25643	0.000002
25657	0.000002
25667	0.000002
25673	0.000002
25679	0.000002
25693	0.000002
25703	0.000002
25717	0.000002
25733	0.000002
25741	0.000002
25747	0.000002
25759	0.000002
25763	0.000002
25771	0.000002
25793	0.000002
25799	0.000002
25801	0.000002
25819	0.000002
25841	0.000002
25847	0.000002
25849	0.000002
25867	0.000002
25873	0.000002
25889	0.000002
25903	0.000002
25913	0.000002
25919	0.000002
25931	0.000002
25933	0.000002
25939	0.000002
25943	0.000002
25951	0.000002
25969	0.000002
25981	0.000002
25997	0.000002
25999	0.000002
26003	0.000002
26017	0.000002
26021	0.000002
26029	0.000002
26041	0.000002
26053	0.000002
26083	0.000002
26099	0.000002
26107	0.000002
26111	0.000002
26113	0.000002
26119	0.000002
26141	0.000002
26153	0.000002
26161	0.000002
26171	0.000002
26177	0.000002
26183	0.000002
26189	0.000002
26203	0.000002
26209	0.000002
26227	0.000002
26237	0.000002
26249	0.000002
26251	0.000002
26261	0.000002
26263	0.000002
26267	0.000002
26293	0.000002
26297	0.000002
26309	0.000002
26317	0.000002
26321	0.000002
26339	0.000002
26347	0.000002
26357	0.000002
26371	0.000002
26387	0.000002
26393	0.000002
26399	0.000002
26407	0.000002
26417	0.000002
26423	0.000002
26431	0.000002
26437	0.000002
26449	0.000002
26459	0.000002
26479	0.000002
26489	0.000002
26497	0.000002
26501	0.000002
26513	0.000002
26539	0.000002
26557	0.000003
26561	0.000002
26573	0.000002
26591	0.000002
26597	0.000002
26627	0.000002
26633	0.000002
26641	0.000002
26647	0.000002
26669	0.000002
26681	0.000002
26683	0.000002
26687	0.000002
26693	0.000002
26699	0.000002
26701	0.000002
26711	0.000003
26713	0.000002
26717	0.000002
26723	0.000002
26729	0.000002
26731	0.000002
26737	0.000002
26759	0.000002
26777	0.000002
26783	0.000002
26801	0.000002
26813	0.000002
26821	0.000002
26833	0.000002
26839	0.000002
26849	0.000002
26861	0.000003
26863	0.000002
26879	0.000002
26881	0.000002
26891	0.000002
26893	0.000002
26903	0.000002
26921	0.000002
26927	0.000002
26947	0.000002
26951	0.000002
26953	0.000002
26959	0.000002
26981	0.000002
26987	0.000002
26993	0.000002
27011	0.000002
27017	0.000002
27031	0.000002
27043	0.000002
27059	0.000002
27061	0.000002
27067	0.000002
27073	0.000002
27077	0.000008
27091	0.000002
27103	0.000002
27107	0.000002
27109	0.000002
27127	0.000002
27143	0.000002
27179	0.000002
27191	0.000002
27197	0.000002
27211	0.000002
27239	0.000002
27241	0.000002
27253	0.000002
27259	0.000002
27271	0.000002
27277	0.000002
27281	0.000002
27283	0.000002
27299	0.000002
27329	0.000002
27337	0.000002
27361	0.000002
27367	0.000002
27397	0.000002
27407	0.000002
27409	0.000002
27427	0.000002
27431	0.000002
27437	0.000002
27449	0.000002
27457	0.000002
27479	0.000002
27481	0.000002
27487	0.000002
27509	0.000002
27527	0.000003
27529	0.000002
27539	0.000002
27541	0.000002
27551	0.000003
27581	0.000002
27583	0.000002
27611	0.000002
27617	0.000002
27631	0.000002
27647	0.000002
27653	0.000002
27673	0.000002
27689	0.000002
27691	0.000002
27697	0.000002
27701	0.000003
27733	0.000002
27737	0.000002
27739	0.000002
27743	0.000002
27749	0.000002
27751	0.000002
27763	0.000002
27767	0.000002
27773	0.000002
27779	0.000002
27791	0.000002
27793	0.000002
27799	0.000002
27803	0.000002
27809	0.000002
27817	0.000002
27823	0.000002
27827	0.000002
27847	0.000003
27851	0.000002
27883	0.000002
27893	0.000002
27901	0.000002
27917	0.000002
27919	0.000002
27941	0.000002
27943	0.000002
27947	0.000002
27953	0.000002
27961	0.000002
27967	0.000002
27983	0.000003
27997	0.000002
28001	0.000002
28019	0.000003
28027	0.000002
28031	0.000002
28051	0.000002
28057	0.000002
28069	0.000002
28081	0.000002
28087	0.000002
28097	0.000003
28099	0.000003
28109	0.000002
28111	0.000002
28123	0.000002
28151	0.000002
28163	0.000002
28181	0.000002
28183	0.000002
28201	0.000003
28211	0.000002
28219	0.000002
28229	0.000003
28277	0.000002
28279	0.000002
28283	0.000002
28289	0.000002
28297	0.000002
28307	0.000002
28309	0.000002
28319	0.000002
28349	0.000002
28351	0.000002
28387	0.000002
28393	0.000002
28403	0.000003
28409	0.000002
28411	0.000002
28429	0.000002
28433	0.000002
28439	0.000002
28447	0.000002
28463	0.000002
28477	0.000002
28493	0.000002
28499	0.000002
28513	0.000002
28517	0.000002
28537	0.000002
28541	0.000002
28547	0.000002
28549	0.000002
28559	0.000002
28571	0.000002
28573	0.000002
28579	0.000002
28591	0.000002
28597	0.000002
28603	0.000002
28607	0.000002
28619	0.000002
